Latitude,Longitude,Province,Area,Perimeter,urban,Prefecture,County,geometry
36.4748,114.647,Hebei,0.0119179815751,0.574542426103,1,Handan,Cheng'an,"POLYGON Z ((114.6475779773715 36.47528363104117 0, 114.6475779740574 36.47393614870541 0, 114.6473084655714 36.4739361494719 0, 114.6473084621128 36.47420564113804 0, 114.6470389883745 36.47420564069431 0, 114.6470389855175 36.47393614920296 0, 114.6467694770315 36.47393614896804 0, 114.6467694735495 36.47474463929375 0, 114.6467694724589 36.4750141331925 0, 114.6467694765221 36.47555312888449 0, 114.6473084774462 36.47555313117005 0, 114.6475779773715 36.47528363104117 0))"
32.9448,112.562,Henan,0.0478236628749,1.24814694258,1,Nanyang,NanyangXiàn,"POLYGON Z ((112.5616898843935 32.94598254573383 0, 112.5616890610034 32.94461955614535 0, 112.5622288694926 32.94463507921715 0, 112.5627678530413 32.94490456971853 0, 112.5638458400532 32.9449045673209 0, 112.5638458403148 32.94355708310167 0, 112.5627678533511 32.94355707885031 0, 112.5621467529932 32.94355882497951 0, 112.5610879879844 32.94358065889116 0, 112.5608813881084 32.94652153482345 0, 112.5614203891326 32.94652153472007 0, 112.5614203936938 32.9459825493846 0, 112.5616898843935 32.94598254573383 0))"
32.6617,112.074,Henan,0.0564644008631,1.05661777147,1,Nanyang,Deng,"POLYGON Z ((112.0735354930125 32.663022868067 0, 112.0747255569697 32.66265695786824 0, 112.0749846294854 32.66277867628403 0, 112.0757836453907 32.66268994569893 0, 112.0754147558843 32.6610138430007 0, 112.0751669245459 32.66031912321908 0, 112.0741741673454 32.66031827355447 0, 112.0741741617329 32.66085725921253 0, 112.072826694061 32.6608572627021 0, 112.0728266934644 32.66166575773249 0, 112.0730961842241 32.6616657610469 0, 112.0730961848799 32.66193525021353 0, 112.0732894071108 32.66214467862619 0, 112.0735354930125 32.663022868067 0))"
33.308,112.541,Henan,0.0200785777307,0.74506636039,0,Nanyang,Nanzhao,"POLYGON Z ((112.5412082973252 33.30845276256452 0, 112.5418611187311 33.30791548731472 0, 112.5417448780706 33.3073030256361 0, 112.5412474064544 33.30727274303194 0, 112.5411014117043 33.30764854537949 0, 112.5408833344655 33.3079971349297 0, 112.540669311429 33.30791376191436 0, 112.5406693072744 33.30737477178042 0, 112.5398608097717 33.30737477162783 0, 112.5398608101699 33.30818326789829 0, 112.5401303001196 33.30818327119565 0, 112.5401303052461 33.30872225683888 0, 112.5409387978457 33.30872225888409 0, 112.5412082973252 33.30845276256452 0))"
33.1295,112.328,Henan,0.0368316275147,1.08359008924,0,Nanyang,Zhenping,"POLYGON Z ((112.3288465633745 33.12977785335084 0, 112.3288465626758 33.12789137983503 0, 112.3280380662664 33.12789137990058 0, 112.3280380607968 33.12890199025057 0, 112.3280380610323 33.12923884898978 0, 112.3277685712057 33.129238852629 0, 112.3277685671068 33.12950834334399 0, 112.3269600885431 33.12950834592424 0, 112.326960088237 33.13085583057823 0, 112.3285770682202 33.13085583097622 0, 112.3285770678498 33.13058632630324 0, 112.3283075776921 33.13058632192861 0, 112.3283075782153 33.13031684496795 0, 112.3285770677958 33.1303168416721 0, 112.3285770720198 33.12977785597576 0, 112.3288465633745 33.12977785335084 0))"
36.6217,113.681,Hebei,0.158501716821,4.41339473528,0,Handan,She,"POLYGON Z ((113.6857518022751 36.62350565428521 0, 113.6857517996827 36.62242766594768 0, 113.6848951196269 36.62249513043155 0, 113.6838941014011 36.62301554627006 0, 113.6834196129109 36.62278669666679 0, 113.6847154845242 36.62180508618901 0, 113.6847722745665 36.62137999206466 0, 113.6839627111148 36.62111720790703 0, 113.6830568384086 36.62134968779712 0, 113.6830568360166 36.62188867329984 0, 113.6825178515278 36.62188867576427 0, 113.6825178475569 36.62269715699458 0, 113.6817093845683 36.6226971568189 0, 113.6808836598577 36.62203804164766 0, 113.6808964575927 36.62169533017042 0, 113.6815212793581 36.62089051670628 0, 113.6815252229599 36.62084922003095 0, 113.6817093806599 36.62054121468919 0, 113.6817093844207 36.62027172407954 0, 113.681978875289 36.62027172098006 0, 113.6822483756895 36.61997346006934 0, 113.6837545760339 36.61931504439767 0, 113.6839460714877 36.61900775928991 0, 113.6834005949358 36.61895018884994 0, 113.682667297807 36.61892601509521 0, 113.6819788739685 36.61946322414916 0, 113.6819063685121 36.61979517428161 0, 113.6816000440501 36.61987179086944 0, 113.6813395686251 36.619604789754 0, 113.6812743651415 36.61916282772258 0, 113.6805222067416 36.61913150339847 0, 113.6804700864889 36.61946677426572 0, 113.6804671732665 36.61948875695951 0, 113.6809609511502 36.61995106715604 0, 113.6811012297393 36.6202119779443 0, 113.6808046188513 36.6204862271218 0, 113.6807651157355 36.62103893212135 0, 113.680024779391 36.62136937286607 0, 113.679543553282 36.62128387109934 0, 113.6793591066501 36.62065711884977 0, 113.6790441380829 36.6202222883721 0, 113.6786414673077 36.61943186700863 0, 113.6779804954424 36.61943121104499 0, 113.678278446628 36.62074903128672 0, 113.6787900326714 36.62167569618531 0, 113.6776669437459 36.62161918671887 0, 113.6763884394946 36.62155719075549 0, 113.6770076915681 36.6222099062574 0, 113.6776669493279 36.62242767801412 0, 113.6787449364609 36.62242767893632 0, 113.6790144328862 36.62215818582271 0, 113.6803618982598 36.62215818628385 0, 113.6809008789075 36.62242767606963 0, 113.6809008827335 36.6232361611185 0, 113.6817093630781 36.6232361643853 0, 113.6817093667191 36.62377515036835 0, 113.6825178651121 36.62377515016789 0, 113.6825178688521 36.62296667014478 0, 113.6831756039083 36.6236544736035 0, 113.6827932376421 36.62395482214119 0, 113.6831132064642 36.62437471170821 0, 113.6857518022751 36.62350565428521 0))"
36.6273,113.685,Hebei,0.135530153862,2.23972100032,0,Handan,She,"POLYGON Z ((113.6881772543946 36.62916502667167 0, 113.6881772511031 36.62835654700294 0, 113.6873687525741 36.62835654706077 0, 113.6873687484971 36.6286260381773 0, 113.6862907931153 36.62862603774911 0, 113.686290789115 36.62835654657191 0, 113.6860212986303 36.62835654326158 0, 113.6860212974808 36.62808706681065 0, 113.6865602823481 36.62808706373897 0, 113.6865602826033 36.62727856903117 0, 113.6860212986255 36.6272785652795 0, 113.6860212977057 36.62673959388292 0, 113.6865602828864 36.62673959102796 0, 113.6865602873866 36.62593109996853 0, 113.6862156666451 36.62536500116967 0, 113.6852265201052 36.62481649315262 0, 113.6836801722577 36.62483221437162 0, 113.6827111774087 36.62487709697485 0, 113.6826684943608 36.62486556584706 0, 113.682804198521 36.62575997078011 0, 113.682825990248 36.62580760688992 0, 113.6834088643346 36.62665529388741 0, 113.6844296294943 36.62791659511478 0, 113.68467380687 36.62835654701946 0, 113.6846738066086 36.62916504176467 0, 113.686290771142 36.62916504534136 0, 113.6862907753731 36.62943453682462 0, 113.6868297596064 36.62943454014072 0, 113.6868297633964 36.62970403095776 0, 113.6876382436057 36.62970403421222 0, 113.6876382485106 36.62997352598317 0, 113.6884467449179 36.62997352642459 0, 113.6884467454877 36.62916502969565 0, 113.6881772543946 36.62916502667167 0))"
31.8983,115.874,Henan,0.00914206046127,0.382481635741,1,Xinyang,Gushi,"POLYGON Z ((115.8740478318976 31.89872658712843 0, 115.8740478324682 31.89791809270528 0, 115.872969839966 31.89791809277243 0, 115.8729698400381 31.89872658689111 0, 115.8740478318976 31.89872658712843 0))"
31.9766,115.586,Henan,0.00913444012563,0.399608450088,0,Xinyang,Gushi,"POLYGON Z ((115.5864971084498 31.9760715217168 0, 115.58568861224 31.97607152164451 0, 115.5856886113414 31.97714951171336 0, 115.5864971091431 31.97714951171496 0, 115.5864971084498 31.9760715217168 0))"
36.2466,115.272,Hebei,0.455864578572,3.2998414248,0,Handan,Daming,"POLYGON Z ((115.2687296092325 36.25051383420568 0, 115.2756587905672 36.24878640890173 0, 115.2757698527843 36.24836919170156 0, 115.2757698517448 36.24783019271141 0, 115.2755003617747 36.24783018919476 0, 115.2755003577832 36.24702170919874 0, 115.2752308672594 36.24702170487882 0, 115.2752308670901 36.24675222890519 0, 115.2755003581022 36.24675222625185 0, 115.2755003583439 36.24432676260903 0, 115.2752308665554 36.24432675917267 0, 115.2752308633455 36.24405726755201 0, 115.2746918774924 36.24405726486651 0, 115.2746918740793 36.24378777341042 0, 115.2744223837735 36.24378777025162 0, 115.2744223837967 36.24351829431663 0, 115.2746918734025 36.2435182906711 0, 115.2746918743282 36.24324878475139 0, 115.274152870537 36.24324878522425 0, 115.2732176705887 36.24289317341395 0, 115.2682333458931 36.24381079812163 0, 115.2684934814421 36.24486575765736 0, 115.2684934846501 36.24540475265195 0, 115.2687629744292 36.24540475606167 0, 115.2687629754079 36.24567423160746 0, 115.2681566230391 36.24567423200199 0, 115.2679544954022 36.24567423611008 0, 115.2679544904662 36.24594372704524 0, 115.2674155072231 36.24594373095474 0, 115.2674155070006 36.24702172015647 0, 115.267684997552 36.24702172302022 0, 115.2676850022547 36.24756070903187 0, 115.2679544914144 36.24756071190041 0, 115.2679544952228 36.24809969934078 0, 115.2684934812065 36.24809970225436 0, 115.2684934851327 36.24836919320463 0, 115.2690324702221 36.24836919623137 0, 115.2690324753822 36.24863868798526 0, 115.2693019634444 36.24863869080274 0, 115.2693019682542 36.24890818174367 0, 115.2695714588405 36.24890818469758 0, 115.2695714628576 36.24917767741967 0, 115.2695307390842 36.24938913089191 0, 115.2682927809815 36.24901346605339 0, 115.2687296092325 36.25051383420568 0))"
34.6161,116.009,Shandong,0.195219229956,2.59206807495,0,Heze,Shan,"POLYGON Z ((116.0059643138389 34.61978344733424 0, 116.0077594201884 34.61879679310978 0, 116.0080362407672 34.61771603825715 0, 116.0089804445892 34.61679030011225 0, 116.008795133296 34.61630998771555 0, 116.0090646157265 34.61630998783102 0, 116.0106815887511 34.61577099522908 0, 116.010681590553 34.61550150430688 0, 116.011490071089 34.61550150102329 0, 116.0114900745486 34.61496251509949 0, 116.0117595666026 34.61496251117427 0, 116.0114862728283 34.6134980604217 0, 116.0127632668698 34.6125147649562 0, 116.0108448054708 34.6124901265956 0, 116.00881238773 34.61427581145612 0, 116.0079866267165 34.61469300665824 0, 116.0079866245917 34.61523199199549 0, 116.0077171334931 34.61523199516441 0, 116.007717129587 34.61550148568693 0, 116.0074476390932 34.61550148978348 0, 116.0074476343819 34.61577098091867 0, 116.0071781472135 34.61577098298412 0, 116.0061598631027 34.61691755693094 0, 116.0045401145041 34.61824756729038 0, 116.0047140182394 34.6192944328273 0, 116.0052382512019 34.61913594186855 0, 116.0059643138389 34.61978344733424 0))"
34.5864,115.759,Shandong,0.0260228154764,2.99099284175,0,Heze,Cao,"POLYGON Z ((115.7674002067698 34.58489203546338 0, 115.7668995150002 34.5851376450001 0, 115.7656088050001 34.58584006000012 0, 115.7646782800001 34.58636485500011 0, 115.7633788150002 34.58687636500007 0, 115.7604250250002 34.58771448500014 0, 115.7578779650003 34.58834681000015 0, 115.7568012650001 34.5886124900001 0, 115.7558763450001 34.58875569500005 0, 115.7512355338965 34.58934062086104 0, 115.7512513985614 34.58936437074532 0, 115.7559531655625 34.58898228604393 0, 115.7568176833628 34.58882153968558 0, 115.7578956619414 34.58855204613472 0, 115.7584426687242 34.58837871364148 0, 115.7632855548307 34.58720457217564 0, 115.7666554405112 34.5853106128048 0, 115.7674002067698 34.58489203546338 0))"
26.472,99.4482,Yunnan,0.127365623979,1.84524446173,0,NujiangLisu,LanpingBaiandPumi,"POLYGON Z ((99.44727439403047 26.46921909617766 0, 99.44592690937515 26.46921909604905 0, 99.44781142694309 26.4719789990606 0, 99.44669478194058 26.47239453083315 0, 99.44669781444976 26.47241771164908 0, 99.44703427070648 26.47329061897523 0, 99.44828837436225 26.47449077687568 0, 99.44879805408974 26.47446293341356 0, 99.44994413160529 26.47441802114366 0, 99.45021035122124 26.47219792110536 0, 99.44862186722358 26.47029707185261 0, 99.44754389431716 26.47029706974185 0, 99.44754389141522 26.47002757934278 0, 99.44727439819309 26.47002757522883 0, 99.44727439403047 26.46921909617766 0))"
40.5327,115.336,Hebei,0.00819995580254,0.363566421266,0,Zhangjiakou,Xuanhua,"POLYGON Z ((115.3366756288858 40.5330636038188 0, 115.3366756285856 40.5322551088933 0, 115.3355976366444 40.53225510900165 0, 115.3355976361227 40.5330636038473 0, 115.3366756288858 40.5330636038188 0))"
40.4568,115.37,Hebei,0.0688258980011,1.30391068967,1,Zhangjiakou,Huailai,"POLYGON Z ((115.3714404298705 40.45491016342207 0, 115.370362438461 40.45491016333938 0, 115.3703624327788 40.45517965432331 0, 115.3698234489521 40.4551796583782 0, 115.369823444469 40.45544914794912 0, 115.3692844601049 40.45544915157032 0, 115.3692844552031 40.455988136766 0, 115.368745469764 40.45598814138798 0, 115.3687454652361 40.45679663005387 0, 115.3687454651336 40.45733561879231 0, 115.3687454706673 40.45841360428251 0, 115.3695539613808 40.45841360712912 0, 115.371440428497 40.45814411212299 0, 115.3720055006851 40.4577601289635 0, 115.3717594870051 40.4576155801894 0, 115.371153099416 40.45735786367824 0, 115.370818862012 40.45662705772773 0, 115.3708157146824 40.45661185738692 0, 115.3708209039798 40.45609424433619 0, 115.3708239577391 40.45605749484145 0, 115.3714404298705 40.45491016342207 0))"
40.4565,115.374,Hebei,0.0305795657478,0.819292142728,1,Zhangjiakou,Huailai,"POLYGON Z ((115.3748354553061 40.45789860074608 0, 115.375357464876 40.45527865698565 0, 115.3738358061345 40.45529929605583 0, 115.3737262870329 40.45612760027917 0, 115.3735017664262 40.45625758571883 0, 115.3734895945398 40.45661383775062 0, 115.3734925821757 40.45664544557782 0, 115.3738815295818 40.45719585523523 0, 115.3741493934662 40.45729400266043 0, 115.3746418438338 40.45797849084177 0, 115.3748354553061 40.45789860074608 0))"
40.4548,115.377,Hebei,0.00820932900263,0.363752801587,1,Zhangjiakou,Huailai,"POLYGON Z ((115.3773693116325 40.45437117433058 0, 115.3762913185089 40.45437117413465 0, 115.3762913195135 40.45517966865833 0, 115.3773693109195 40.45517966927491 0, 115.3773693116325 40.45437117433058 0))"
40.3703,115.599,Hebei,0.654626435077,4.20990582311,1,Zhangjiakou,Huailai,"POLYGON Z ((115.6044262665296 40.36960531787551 0, 115.6044850356866 40.36472354912369 0, 115.6009364421744 40.36477338002842 0, 115.6002521501588 40.36494573024333 0, 115.6001255079704 40.36741434967771 0, 115.6001512207564 40.36754568038526 0, 115.6001577876611 40.36766938101882 0, 115.6001606216467 40.36772273103753 0, 115.5995976464266 40.36848221381047 0, 115.5985366874479 40.3685481412903 0, 115.5945530714718 40.36851036976822 0, 115.593457467641 40.36886305514103 0, 115.5933161727604 40.37319669403269 0, 115.5939832319518 40.37328605559368 0, 115.5941460174783 40.37403181218856 0, 115.5959801732592 40.37417957518053 0, 115.5959868384181 40.37469989872248 0, 115.5948964194533 40.37482544167584 0, 115.5947745675339 40.37607219864479 0, 115.5966784420327 40.37589296231963 0, 115.5978180363196 40.37532241267886 0, 115.5980781999066 40.37489562412183 0, 115.5986846565122 40.37351808321808 0, 115.5999533715181 40.37350513365595 0, 115.601678179267 40.37213659989692 0, 115.6022928284645 40.37156203237305 0, 115.6031664925905 40.37089666039447 0, 115.6032580663074 40.36963577570883 0, 115.6044262665296 40.36960531787551 0))"
36.678,113.734,Hebei,0.257470687514,4.25464107347,0,Handan,She,"POLYGON Z ((113.7402001780655 36.67938328565702 0, 113.7398805141637 36.67846500210435 0, 113.7385754717978 36.6771721333364 0, 113.7391297033901 36.67666140720168 0, 113.7391839623776 36.67581753008141 0, 113.7389592751412 36.67552905369907 0, 113.738689179849 36.67575390610777 0, 113.7386896679032 36.67581751394161 0, 113.7385625863962 36.67614916136758 0, 113.7381902073805 36.67635565374179 0, 113.7378070105314 36.67680687787532 0, 113.7372019499608 36.67700315393455 0, 113.736766680662 36.67711222140063 0, 113.7364365322636 36.6770427020984 0, 113.736510401576 36.67665165786683 0, 113.7361571432868 36.67635558129708 0, 113.7359189969307 36.67641240919546 0, 113.7358432097156 36.67663234928898 0, 113.7353514875244 36.6771022232132 0, 113.7349678855583 36.67719199905178 0, 113.7345957216406 36.67747481497091 0, 113.7341906190558 36.67699317899048 0, 113.7339503135536 36.6763933770405 0, 113.7333900142621 36.67581732768997 0, 113.732869657013 36.67571748875481 0, 113.7326142726098 36.67612103085224 0, 113.7326688147153 36.67649797991957 0, 113.7329328253855 36.67704259667038 0, 113.7331539254406 36.67757709898106 0, 113.7330790246463 36.67783593521075 0, 113.7326754133133 36.67774223177188 0, 113.7322251825622 36.67755654311232 0, 113.731814371445 36.67797226573806 0, 113.7310571475667 36.67846469589685 0, 113.73080523951 36.67827012126666 0, 113.7302532745973 36.67784631036633 0, 113.7300411257827 36.67741363092961 0, 113.7297184015765 36.67703258697455 0, 113.7288754199813 36.67698314339794 0, 113.7283279515997 36.67688478436964 0, 113.7283864126093 36.67663212179674 0, 113.729088081163 36.67584454215727 0, 113.7290317724956 36.67549307080534 0, 113.7282495704656 36.67528102985982 0, 113.728008644125 36.67578985996224 0, 113.7277472117737 36.67645016693365 0, 113.7276203748614 36.67721181868119 0, 113.7279277288802 36.67759750873041 0, 113.728955888684 36.67807793331355 0, 113.7296161481165 36.67875009260152 0, 113.7311412775597 36.6790973390357 0, 113.7312535588531 36.67909734161195 0, 113.7319356686872 36.67900702377856 0, 113.733075771661 36.67882791730562 0, 113.7336085239152 36.67833480420709 0, 113.7339714209925 36.67844305861804 0, 113.7341676561476 36.67869480508517 0, 113.735502715861 36.6789123183476 0, 113.7357388740688 36.67903066900549 0, 113.73563836313 36.67891729576181 0, 113.7349050174043 36.67876129991997 0, 113.7348778930691 36.67875205436081 0, 113.7361472692202 36.67875204923477 0, 113.7361472687902 36.67937528740207 0, 113.7366700641705 36.67989856298787 0, 113.7380857775197 36.68054190119945 0, 113.7402841517005 36.67978012105791 0, 113.7402001780655 36.67938328565702 0))"
36.6829,113.736,Hebei,0.318883326508,2.75961136719,0,Handan,She,"POLYGON Z ((113.7418632865917 36.68303280932802 0, 113.7411109215043 36.68244229379253 0, 113.7409186508866 36.682302179079 0, 113.7402100221468 36.68140241073677 0, 113.7374246926744 36.68130339503056 0, 113.7373893031303 36.68129505531338 0, 113.7352457559962 36.68128143699339 0, 113.7351236119457 36.68125292495622 0, 113.7326403213566 36.68098711189612 0, 113.7325891438317 36.68097284389032 0, 113.7324921183548 36.68097752620059 0, 113.7307892368976 36.68086716407973 0, 113.7306532264872 36.68082490225627 0, 113.7299280822483 36.68101616979958 0, 113.7289927113786 36.68134158497572 0, 113.7299131360806 36.68187375821853 0, 113.7311067705859 36.68251266323746 0, 113.732348093152 36.68280053727673 0, 113.7334542326747 36.68273993721861 0, 113.7341362416541 36.68424951010637 0, 113.736510622537 36.68439253580965 0, 113.7393506630145 36.68472982263896 0, 113.7422563982642 36.68537943313431 0, 113.7418632865917 36.68303280932802 0))"
40.7507,114.78,Hebei,0.0429113744022,1.43521382419,1,Zhangjiakou,Wanquan,"POLYGON Z ((114.7793608258392 40.75162371226296 0, 114.7793608302942 40.75135422075368 0, 114.7807082796893 40.75135422104206 0, 114.7807082849418 40.75162371206019 0, 114.7815167833269 40.75162371227966 0, 114.7815167878289 40.75135422122876 0, 114.7817862777548 40.75135421782419 0, 114.7817862781417 40.750276229206 0, 114.7812472749606 40.7502762288875 0, 114.781247269751 40.75081521424624 0, 114.7809777985061 40.75081521379106 0, 114.7809777943218 40.75027622910351 0, 114.7804387909062 40.7502762293696 0, 114.7804387862844 40.75054571856305 0, 114.7801693157204 40.75054571928443 0, 114.7801693105277 40.750276228994 0, 114.7793608122016 40.75027622907366 0, 114.7793608072257 40.75054571938036 0, 114.7790913369221 40.75054571904551 0, 114.779091336516 40.75000674831773 0, 114.7793608259016 40.75000674506762 0, 114.7793608255148 40.74946774438877 0, 114.7785523283437 40.74946774400269 0, 114.7785523242504 40.75007411334747 0, 114.7785523246052 40.7502762252664 0, 114.7782828345645 40.75027622872692 0, 114.7782828341383 40.75162371237478 0, 114.7793608258392 40.75162371226296 0))"
41.0511,114.364,Hebei,1.45592385365,6.88057129894,1,Zhangjiakou,Zhangbei,"POLYGON Z ((114.3724238292402 41.05884959196805 0, 114.3721545074751 41.05264916411467 0, 114.3721545083759 41.05103218573193 0, 114.3718850002166 41.05103218622069 0, 114.3716155187514 41.05103218625133 0, 114.371346010592 41.05103218581568 0, 114.3708070350836 41.05103218597164 0, 114.3691900733911 41.05103218224325 0, 114.3691900685319 41.05076269110113 0, 114.3691900685463 41.05049320676602 0, 114.3691900679497 41.04806774508776 0, 114.3683815886358 41.04806774082966 0, 114.3683815839852 41.04779825072742 0, 114.3670341158966 41.04779824685017 0, 114.3670341112096 41.04698976618083 0, 114.3667646210357 41.04698976286321 0, 114.3667646152644 41.04672027173691 0, 114.3645412794099 41.04672026760688 0, 114.3643391706835 41.04672026825649 0, 114.3643391696392 41.0464507919601 0, 114.3646086595074 41.04645078916625 0, 114.3646086645679 41.04591180338811 0, 114.3654171442726 41.04591180010087 0, 114.3654171495445 41.04564230795307 0, 114.3656866374065 41.04564230395263 0, 114.3656866375912 41.04429482011496 0, 114.3646086646201 41.04429481728487 0, 114.3646086596702 41.04375583206859 0, 114.3629916774308 41.04375583192471 0, 114.362452703572 41.04402532592276 0, 114.3581407766251 41.04402532591538 0, 114.3581407710095 41.04429481719641 0, 114.3576017875865 41.04429482131614 0, 114.3576017821737 41.04456431218149 0, 114.3570627968992 41.04456431605742 0, 114.3559848196288 41.04537279896204 0, 114.3559848140532 41.04564229025097 0, 114.3557153233583 41.04564229382127 0, 114.3557153191675 41.04591178469471 0, 114.3554458303697 41.04591178908755 0, 114.355445824755 41.04645077408117 0, 114.3551763348765 41.04645077785157 0, 114.3551763296051 41.04672026827932 0, 114.3549068413676 41.04672027206989 0, 114.3549068364538 41.04698976304493 0, 114.3546373647457 41.04698976332836 0, 114.3546373598059 41.04672027122701 0, 114.3543678523203 41.04672027232257 0, 114.3543678476093 41.04698976297725 0, 114.3538288615849 41.04698976571604 0, 114.3538288621195 41.04833725063427 0, 114.3549068549802 41.04833725117152 0, 114.3549068604482 41.0477982647801 0, 114.355176329285 41.04779826483525 0, 114.355176329379 41.04836419473517 0, 114.3551763349965 41.04914573467816 0, 114.3554458256537 41.04914573812713 0, 114.3554458295607 41.05022371296248 0, 114.3559848141732 41.05022371590439 0, 114.35598481835 41.05049320676771 0, 114.3567933172956 41.05049320707688 0, 114.3570627922629 41.05042582765822 0, 114.3570627970989 41.05076270172446 0, 114.3573322863766 41.05076270466451 0, 114.3573322869749 41.05103218233508 0, 114.3570627972811 41.05103218597555 0, 114.3570627974632 41.05211017467199 0, 114.3573322875173 41.05211017825278 0, 114.3573322914433 41.05237967005409 0, 114.3639349171779 41.05237967305906 0, 114.3640696565814 41.05318814213911 0, 114.3640696567867 41.05884753978047 0, 114.3654171444246 41.05884754014534 0, 114.3656866234685 41.05884754030494 0, 114.3667646156277 41.05884754018868 0, 114.3673035924532 41.05884753976173 0, 114.3686510795644 41.05884754000438 0, 114.3691900545898 41.05884754000891 0, 114.3718850146746 41.05884754008459 0, 114.3724238292402 41.05884959196805 0))"
40.6906,114.367,Hebei,0.0224974828051,0.809214040836,1,Zhangjiakou,Huai'an,"POLYGON Z ((114.3673036102802 40.69044842672115 0, 114.3673036064886 40.68990944056162 0, 114.3662256131418 40.68990944060771 0, 114.3662256084262 40.69017893189123 0, 114.3654171495698 40.69017893186689 0, 114.365417143264 40.68990944074112 0, 114.365147635612 40.68990944124356 0, 114.3651476354288 40.69071793631197 0, 114.3662256081694 40.69071793888404 0, 114.36622561315 40.69098743114944 0, 114.3667645965089 40.69098743365819 0, 114.3667646023079 40.69125692517955 0, 114.367842595159 40.6912569252618 0, 114.3678425945521 40.69044843064832 0, 114.3673036102802 40.69044842672115 0))"
